CodigoNave,Viaje,Rumbo,CodigoPaisCarga,CodigoPuertoCarga,CodigoPaisDesCarga,CodigoPuertoDesCarga,fechaSalida,fechaLlegada,ClaveCarga,ClaveDesCarga,CodigoPuertoCargaAntiguo,CodigoPuertoDesCargaAntiguo
COAR,1428,N,PE,CLLO,MX,MANO1,2023-07-20,2023-07-27,CLL|PE,ZLO|MX,CLL,ZLO
COAR,1518,N,EC,GAQL,PE,CLLO,2024-05-04,2024-05-08,GYE|EC,CLL|PE,GYE,CLL
COAR,1518,N,PE,CLLO,EC,GAQL,2024-05-09,2024-05-13,CLL|PE,GYE|EC,CLL,GYE
COAR,1521,n,EC,GAQL,PE,CLLO,2024-05-27,2024-05-30,GYE|EC,CLL|PE,GYE,CLL
COAR,1521,n,PE,CLLO,EC,GAQL,2024-05-30,2024-06-02,CLL|PE,GYE|EC,CLL,GYE
COAR,1338,S,CO,BVEA,PE,CLLO,2022-09-25,2022-10-02,BUN|CO,CLL|PE,BUN,CLL
COAR,1341,S,CO,BVEA,PE,CLLO,2022-10-16,2022-10-23,BUN|CO,CLL|PE,BUN,CLL
COAR,1344,S,CO,BVEA,PE,CLLO,2022-11-06,2022-11-11,BUN|CO,CLL|PE,BUN,CLL
COAR,1347,S,CO,BVEA,PE,CLLO,2022-11-27,2022-12-02,BUN|CO,CLL|PE,BUN,CLL
COAR,1350,S,CO,BVEA,PE,CLLO,2022-12-18,2022-12-21,BUN|CO,CLL|PE,BUN,CLL
COAR,1401,S,CO,BVEA,PE,CLLO,2023-01-08,2023-01-11,BUN|CO,CLL|PE,BUN,CLL
COAR,1404,S,CO,BVEA,PE,CLLO,2023-01-29,2023-02-01,BUN|CO,CLL|PE,BUN,CLL
COAR,1407,S,CO,BVEA,PE,CLLO,2023-02-19,2023-02-22,BUN|CO,CLL|PE,BUN,CLL
COAR,1413,S,CO,BVEA,PE,CLLO,2023-04-02,2023-04-06,BUN|CO,CLL|PE,BUN,CLL
COAR,1416,S,CO,BVEA,PE,CLLO,2023-04-23,2023-04-26,BUN|CO,CLL|PE,BUN,CLL
COAR,1423,S,CO,BVEA,PE,CLLO,2023-06-11,2023-06-15,BUN|CO,CLL|PE,BUN,CLL
COAR,1425,S,CO,BVEA,PE,CLLO,2023-06-25,2023-06-28,BUN|CO,CLL|PE,BUN,CLL
COAR,1425,N,EC,GAQL,MX,MANO1,2023-07-03,2023-07-07,GYE|EC,ZLO|MX,GYE,ZLO
COAR,1425,N,MX,MANO1,PE,CLLO,2023-06-27,2023-06-29,ZLO|MX,CLL|PE,ZLO,CLL
COAR,1425,N,PE,CLLO,EC,GAQL,2023-06-30,2023-07-02,CLL|PE,GYE|EC,CLL,GYE
COAR,1428,S,CO,BVEA,PE,CLLO,2023-07-16,2023-07-19,BUN|CO,CLL|PE,BUN,CLL
COAR,1428,N,EC,GAQL,PE,CLLO,2023-07-18,2023-07-20,GYE|EC,CLL|PE,GYE,CLL
COAR,1428,N,PE,CLLO,EC,GAQL,2023-07-21,2023-07-23,CLL|PE,GYE|EC,CLL,GYE
COAR,1431,S,CO,BVEA,PE,CLLO,2023-08-06,2023-08-11,BUN|CO,CLL|PE,BUN,CLL
COAR,1503,N,EC,GAQL,PE,CLLO,2024-01-23,2024-01-25,GYE|EC,CLL|PE,GYE,CLL
COAR,1503,N,PE,CLLO,EC,GAQL,2024-01-26,2024-01-28,CLL|PE,GYE|EC,CLL,GYE
COAR,1506,N,EC,GAQL,PE,CLLO,2024-02-12,2024-02-14,GYE|EC,CLL|PE,GYE,CLL
COAR,1506,N,PE,CLLO,EC,GAQL,2024-02-15,2024-02-17,CLL|PE,GYE|EC,CLL,GYE
COAR,1509,N,EC,GAQL,PE,CLLO,2024-03-04,2024-03-06,GYE|EC,CLL|PE,GYE,CLL
COAR,1509,N,PE,CLLO,EC,GAQL,2024-03-07,2024-03-09,CLL|PE,GYE|EC,CLL,GYE
COAR,1512,N,EC,GAQL,PE,CLLO,2024-03-24,2024-03-27,GYE|EC,CLL|PE,GYE,CLL
COAR,1512,N,PE,CLLO,EC,GAQL,2024-03-28,2024-03-31,CLL|PE,GYE|EC,CLL,GYE
COAR,1515,N,EC,GAQL,PE,CLLO,2024-04-15,2024-04-17,GYE|EC,CLL|PE,GYE,CLL
COAR,1515,N,PE,CLLO,EC,GAQL,2024-04-18,2024-04-21,CLL|PE,GYE|EC,CLL,GYE
COAR,1518,N,EC,GAQL,PE,CLLO,2024-05-06,2024-05-08,GYE|EC,CLL|PE,GYE,CLL
COAR,1518,N,PE,CLLO,EC,GAQL,2024-05-09,2024-05-12,CLL|PE,GYE|EC,CLL,GYE
COAR,1521,N,EC,GAQL,PE,CLLO,2024-05-27,2024-05-29,GYE|EC,CLL|PE,GYE,CLL
COAR,1332,N,EC,GAQL,PE,CLLO,2022-08-16,2022-08-18,GYE|EC,CLL|PE,GYE,CLL
COAR,1332,N,PE,CLLO,EC,GAQL,2022-08-18,2022-08-20,CLL|PE,GYE|EC,CLL,GYE
COAR,1335,N,EC,GAQL,PE,CLLO,2022-09-06,2022-09-08,GYE|EC,CLL|PE,GYE,CLL
COAR,1335,N,PE,CLLO,EC,GAQL,2022-09-09,2022-09-11,CLL|PE,GYE|EC,CLL,GYE
COAR,1338,N,EC,GAQL,PE,CLLO,2022-09-26,2022-09-29,GYE|EC,CLL|PE,GYE,CLL
COAR,1338,N,PE,CLLO,EC,GAQL,2022-09-30,2022-10-02,CLL|PE,GYE|EC,CLL,GYE
COAR,1347,N,EC,GAQL,PE,CLLO,2022-11-29,2022-12-01,GYE|EC,CLL|PE,GYE,CLL
COAR,1347,N,PE,CLLO,EC,GAQL,2022-12-02,2022-12-05,CLL|PE,GYE|EC,CLL,GYE
COAR,1347,S,EC,GAQL,PE,CLLO,2022-11-27,2022-11-30,GYE|EC,CLL|PE,GYE,CLL
COAR,1347,S,PE,CLLO,EC,GAQL,2022-12-01,2022-12-04,CLL|PE,GYE|EC,CLL,GYE
COAR,1401,N,EC,GAQL,PE,CLLO,2023-01-09,2023-01-12,GYE|EC,CLL|PE,GYE,CLL
COAR,1401,N,PE,CLLO,EC,GAQL,2023-01-13,2023-01-15,CLL|PE,GYE|EC,CLL,GYE
COAR,1524,N,EC,GAQL,PE,CLLO,2024-06-16,2024-06-19,GYE|EC,CLL|PE,GYE,CLL
COAR,1524,N,PE,CLLO,EC,GAQL,2024-06-20,2024-06-23,CLL|PE,GYE|EC,CLL,GYE
COAR,1431,N,EC,GAQL,MX,MANO1,2023-08-12,2023-08-17,GYE|EC,ZLO|MX,GYE,ZLO
COAR,1431,N,MX,MANO1,PE,CLLO,2023-08-08,2023-08-10,ZLO|MX,CLL|PE,ZLO,CLL
COAR,1431,N,PE,CLLO,EC,GAQL,2023-08-11,2023-08-13,CLL|PE,GYE|EC,CLL,GYE
CODU,8,W,KR,BSAN,PE,CLLO,2022-11-08,2022-12-23,PUS|KR,CLL|PE,PUS,CLL
CODU,8,W,PE,CLLO,KR,BSAN,2022-12-24,2023-02-04,CLL|PE,PUS|KR,CLL,PUS
CODU,9,E,CN,JNGN1,CN,SNGI,2023-01-26,2023-01-27,JMN|CN,SHA|CN,JMN,SHA
CODU,9,E,CN,SNGI,PE,CLLO,2023-02-03,2023-03-04,SHA|CN,CLL|PE,SHA,CLL
CODU,9,WB,GT,PQUL,PE,CLLO,2023-03-02,2023-03-13,PRQ|GT,CLL|PE,PRQ,CLL
CODU,9,WB,PE,CLLO,GT,PQUL,2023-03-14,2023-03-27,CLL|PE,PRQ|GT,CLL,PRQ
CODU,10,W,NI,CINO,PE,CLLO,2023-05-12,2023-05-22,CIO|NI,CLL|PE,CIO,CLL
CODU,10,W,PE,CLLO,NI,CINO,2023-05-23,2023-06-06,CLL|PE,CIO|NI,CLL,CIO
COME,0,.,CO,BVEA,PE,CLLO,2022-07-31,2022-08-03,BUN|CO,CLL|PE,BUN,CLL
COME,1336,S,CO,BVEA,PE,CLLO,2022-09-11,2022-09-14,BUN|CO,CLL|PE,BUN,CLL
COME,1342,N,EC,GAQL,PE,CLLO,2022-10-27,2022-10-28,GYE|EC,CLL|PE,GYE,CLL
COME,1342,N,PE,CLLO,EC,GAQL,2022-10-29,2022-11-01,CLL|PE,GYE|EC,CLL,GYE
COME,1408,N,EC,GAQL,PE,CLLO,2023-02-27,2023-03-02,GYE|EC,CLL|PE,GYE,CLL
COME,1408,N,PE,CLLO,EC,GAQL,2023-03-03,2023-03-05,CLL|PE,GYE|EC,CLL,GYE
COME,1417,S,EC,GAQL,PE,CLLO,2023-04-23,2023-05-04,GYE|EC,CLL|PE,GYE,CLL
COME,1417,S,PE,CLLO,EC,GAQL,2023-05-04,2023-05-06,CLL|PE,GYE|EC,CLL,GYE
COME,1420,S,TW,KHIG,PE,CLLO,2023-04-15,2023-05-25,KHH|TW,CLL|PE,KHH,CLL
COME,1438,N,EC,GAQL,PE,CLLO,2023-09-26,2023-09-28,GYE|EC,CLL|PE,GYE,CLL
COME,1438,N,PE,CLLO,EC,GAQL,2023-09-29,2023-10-01,CLL|PE,GYE|EC,CLL,GYE
COME,1339,S,CO,BVEA,PE,CLLO,2022-10-02,2022-10-09,BUN|CO,CLL|PE,BUN,CLL
COME,1342,S,CO,BVEA,PE,CLLO,2022-10-23,2022-10-30,BUN|CO,CLL|PE,BUN,CLL
COME,1345,S,CO,BVEA,PE,CLLO,2022-11-13,2022-11-18,BUN|CO,CLL|PE,BUN,CLL
COME,1348,S,CO,BVEA,PE,CLLO,2022-12-04,2022-12-07,BUN|CO,CLL|PE,BUN,CLL
COME,1402,S,CO,BVEA,PE,CLLO,2023-01-15,2023-01-18,BUN|CO,CLL|PE,BUN,CLL
COME,1408,S,CO,BVEA,PE,CLLO,2023-02-26,2023-03-01,BUN|CO,CLL|PE,BUN,CLL
COME,1411,S,CO,BVEA,PE,CLLO,2023-03-19,2023-03-23,BUN|CO,CLL|PE,BUN,CLL
COME,1414,S,CO,BVEA,PE,CLLO,2023-04-09,2023-04-12,BUN|CO,CLL|PE,BUN,CLL
COME,1420,S,EC,GAQL,PE,CLLO,2023-05-23,2023-05-25,GYE|EC,CLL|PE,GYE,CLL
COME,1420,S,PE,CLLO,EC,GAQL,2023-05-26,2023-05-28,CLL|PE,GYE|EC,CLL,GYE
COME,1426,S,CO,BVEA,PE,CLLO,2023-07-02,2023-07-05,BUN|CO,CLL|PE,BUN,CLL
COME,1426,N,EC,GAQL,PE,CLLO,2023-06-30,2023-07-06,GYE|EC,CLL|PE,GYE,CLL
COME,1426,N,PE,CLLO,EC,GAQL,2023-07-07,2023-07-09,CLL|PE,GYE|EC,CLL,GYE
COME,1429,S,CO,BVEA,PE,CLLO,2023-07-23,2023-07-26,BUN|CO,CLL|PE,BUN,CLL
COME,1432,S,CO,BVEA,PE,CLLO,2023-08-13,2023-08-17,BUN|CO,CLL|PE,BUN,CLL
COME,1432,N,CL,AICA,PE,CLLO,2023-08-15,2023-08-16,ARI|CL,CLL|PE,ARI,CLL
COME,1432,N,EC,GAQL,MX,MANO1,2023-08-21,2023-08-28,GYE|EC,ZLO|MX,GYE,ZLO
COME,1432,N,PE,CLLO,EC,GAQL,2023-08-18,2023-08-20,CLL|PE,GYE|EC,CLL,GYE
COME,1438,N,MX,MANO1,PE,CLLO,2023-09-19,2023-09-27,ZLO|MX,CLL|PE,ZLO,CLL
COME,1438,N,PE,CLLO,MX,MANO1,2023-09-28,2023-10-06,CLL|PE,ZLO|MX,CLL,ZLO
COME,1441,N,EC,GAQL,PE,CLLO,2023-10-17,2023-10-19,GYE|EC,CLL|PE,GYE,CLL
COME,1441,N,PE,CLLO,EC,GAQL,2023-10-20,2023-10-22,CLL|PE,GYE|EC,CLL,GYE
COME,1444,N,EC,GAQL,PE,CLLO,2023-11-06,2023-11-08,GYE|EC,CLL|PE,GYE,CLL
COME,1444,N,PE,CLLO,EC,GAQL,2023-11-09,2023-11-11,CLL|PE,GYE|EC,CLL,GYE
COME,1447,N,EC,GAQL,PE,CLLO,2023-11-27,2023-11-29,GYE|EC,CLL|PE,GYE,CLL
COME,1447,N,PE,CLLO,EC,GAQL,2023-11-30,2023-12-02,CLL|PE,GYE|EC,CLL,GYE
COME,1504,N,EC,GAQL,PE,CLLO,2024-01-29,2024-01-31,GYE|EC,CLL|PE,GYE,CLL
COME,1504,N,PE,CLLO,EC,GAQL,2024-02-01,2024-02-04,CLL|PE,GYE|EC,CLL,GYE
COME,1504,N,PE,CLLO,EC,GAQL,2024-02-01,2024-02-03,CLL|PE,GYE|EC,CLL,GYE
COME,1507,N,EC,GAQL,PE,CLLO,2024-02-19,2024-02-21,GYE|EC,CLL|PE,GYE,CLL
COME,1507,N,PE,CLLO,EC,GAQL,2024-02-22,2024-02-24,CLL|PE,GYE|EC,CLL,GYE
COME,1510,N,EC,GAQL,PE,CLLO,2024-03-10,2024-03-13,GYE|EC,CLL|PE,GYE,CLL
COME,1510,N,PE,CLLO,EC,GAQL,2024-03-14,2024-03-17,CLL|PE,GYE|EC,CLL,GYE
COME,1513,N,EC,GAQL,PE,CLLO,2024-04-01,2024-04-03,GYE|EC,CLL|PE,GYE,CLL
COME,1513,N,PE,CLLO,EC,GAQL,2024-04-04,2024-05-06,CLL|PE,GYE|EC,CLL,GYE
COME,1516,N,EC,GAQL,PE,CLLO,2024-04-22,2024-04-24,GYE|EC,CLL|PE,GYE,CLL
COME,1516,N,PE,CLLO,EC,GAQL,2024-04-25,2024-04-28,CLL|PE,GYE|EC,CLL,GYE
COME,1519,N,EC,GAQL,PE,CLLO,2024-05-13,2024-05-15,GYE|EC,CLL|PE,GYE,CLL
COME,1519,N,PE,CLLO,EC,GAQL,2024-05-16,2024-05-19,CLL|PE,GYE|EC,CLL,GYE
COME,1522,N,EC,GAQL,PE,CLLO,2024-06-03,2024-06-05,GYE|EC,CLL|PE,GYE,CLL
COME,1522,N,PE,CLLO,EC,GAQL,2024-06-06,2024-06-09,CLL|PE,GYE|EC,CLL,GYE
COME,1327,NORTE,EC,GAQL,PE,CLLO,2022-07-14,2022-07-14,GYE|EC,CLL|PE,GYE,CLL
COME,1327,NORTE,PE,CLLO,EC,GAQL,2022-07-14,2022-07-14,CLL|PE,GYE|EC,CLL,GYE
COME,1330,N,EC,GAQL,PE,CLLO,2022-08-02,2022-08-04,GYE|EC,CLL|PE,GYE,CLL
COME,1330,N,PE,CLLO,EC,GAQL,2022-08-05,2022-08-07,CLL|PE,GYE|EC,CLL,GYE
COME,1333,N,EC,GAQL,PE,CLLO,2022-08-23,2022-08-25,GYE|EC,CLL|PE,GYE,CLL
COME,1333,N,PE,CLLO,EC,GAQL,2022-08-25,2022-08-27,CLL|PE,GYE|EC,CLL,GYE
COME,1333,N,PE,CLLO,NI,MAGA,2022-08-25,2022-09-13,CLL|PE,MGA|NI,CLL,MGA
COME,1336,N,EC,GAQL,PE,CLLO,2022-09-13,2022-09-15,GYE|EC,CLL|PE,GYE,CLL
COME,1336,N,PE,CLLO,EC,GAQL,2022-09-16,2022-09-18,CLL|PE,GYE|EC,CLL,GYE
COME,1336,N,EC,GAQL,PE,CLLO,2022-09-12,2022-09-14,GYE|EC,CLL|PE,GYE,CLL
COME,1336,N,PE,CLLO,EC,GAQL,2022-09-15,2022-09-17,CLL|PE,GYE|EC,CLL,GYE
COME,1345,N,EC,GAQL,PE,CLLO,2022-11-15,2022-11-16,GYE|EC,CLL|PE,GYE,CLL
COME,1345,N,PE,CLLO,EC,GAQL,2022-11-17,2022-11-20,CLL|PE,GYE|EC,CLL,GYE
COME,1348,S,EC,GAQL,PE,CLLO,2022-12-03,2022-12-07,GYE|EC,CLL|PE,GYE,CLL
COME,1348,S,PE,CLLO,EC,GAQL,2022-12-08,2022-12-11,CLL|PE,GYE|EC,CLL,GYE
COME,1525,N,EC,GAQL,PE,CLLO,2024-06-23,2024-05-26,GYE|EC,CLL|PE,GYE,CLL
COME,1525,N,PE,CLLO,EC,GAQL,2024-06-27,2024-06-30,CLL|PE,GYE|EC,CLL,GYE
COME,1429,N,EC,GAQL,MX,MANO1,2023-08-01,2023-08-05,GYE|EC,ZLO|MX,GYE,ZLO
COME,1429,N,MX,MANO1,PE,CLLO,2023-07-25,2023-07-26,ZLO|MX,CLL|PE,ZLO,CLL
COME,1429,N,PE,CLLO,EC,GAQL,2023-07-29,2023-07-31,CLL|PE,GYE|EC,CLL,GYE
CORSK,1405,S,TW,KLUG,PE,CLLO,2023-04-19,2023-05-24,KEL|TW,CLL|PE,KEL,CLL
COSTI,7,E,CN,SNGI,PE,CLLO,2022-11-28,2022-12-23,SHA|CN,CLL|PE,SHA,CLL
COSTI,7,E,HK,HGKG,CN,SNGI,2022-11-23,2022-11-28,HKG|HK,SHA|CN,HKG,SHA
COSTI,1007,E,CN,YTIN,PE,CLLO,2022-11-23,2022-12-23,YTN|CN,CLL|PE,YTN,CLL
COSTI,101,E,CN,SNGI,PE,CLLO,2023-02-20,2023-03-18,SHA|CN,CLL|PE,SHA,CLL
COSTI,7,E,CL,VARO,PE,CLLO,2022-12-18,2022-12-23,VAP|CL,CLL|PE,VAP,CLL
COSTI,7,E,PE,CLLO,CL,VARO,2022-12-24,2022-12-29,CLL|PE,VAP|CL,CLL,VAP
COSU,2,E,HK,HGKG,PE,CLLO,2022-12-07,2023-01-07,HKG|HK,CLL|PE,HKG,CLL
COTIA,2,E,TW,KHIG,PE,CLLO,2022-08-04,2022-09-03,KHH|TW,CLL|PE,KHH,CLL
CPON,3,E,HK,HGKG,PE,CLLO,2024-02-16,2024-03-19,HKG|HK,CLL|PE,HKG,CLL
CRED,1506,E,ES,BELA,PE,CLLO,2024-05-11,2024-05-24,BCN|ES,CLL|PE,BCN,CLL
CRED,1506,E,IT,VLIE,ES,BELA,2024-04-27,2024-05-10,VDL|IT,BCN|ES,VDL,BCN
CRED,1405,S,ES,VENA2,PE,CLLO,2023-04-23,2023-05-14,VLC|ES,CLL|PE,VLC,CLL
CRED,1415,NB,ES,VENA2,PE,CLLO,2023-07-07,2023-08-18,VLC|ES,CLL|PE,VLC,CLL
CRED,1415,NB,PE,CLLO,ES,VENA2,2023-08-19,2023-09-10,CLL|PE,VLC|ES,CLL,VLC
CRED,1415,S,ES,BELA,PE,CLLO,2023-09-23,2023-10-15,BCN|ES,CLL|PE,BCN,CLL
CRED,1415,S,IT,VLIE,ES,BELA,2023-09-21,2023-09-23,VDL|IT,BCN|ES,VDL,BCN
CRED,1420,S,ES,VENA2,PE,CLLO,2023-12-09,2023-12-30,VLC|ES,CLL|PE,VLC,CLL
CRED,1420,S,IT,VLIE,ES,VENA2,2023-12-07,2023-12-09,VDL|IT,VLC|ES,VDL,VLC
CRED,1501,SB,IT,VLIE,PE,CLLO,2024-02-18,2024-03-12,VDL|IT,CLL|PE,VDL,CLL
CRED,511,S,ES,BELA,PE,CLLO,2024-05-11,2024-06-05,BCN|ES,CLL|PE,BCN,CLL
CRED,1410,NB,ES,BELA,PE,CLLO,2023-05-05,2023-05-29,BCN|ES,CLL|PE,BCN,CLL
CRED,1410,NB,PE,CLLO,ES,BELA,2023-05-30,2023-06-23,CLL|PE,BCN|ES,CLL,BCN
CRED,1410,NB,ES,VENA2,PE,CLLO,2023-04-05,2023-04-29,VLC|ES,CLL|PE,VLC,CLL
CRED,1410,NB,PE,CLLO,ES,VENA2,2023-05-31,2023-06-24,CLL|PE,VLC|ES,CLL,VLC
CRED,1410,S,ES,BELA,ES,VENA2,2023-07-05,2023-07-06,BCN|ES,VLC|ES,BCN,VLC
CRED,1410,S,ES,VENA2,PE,CLLO,2023-07-07,2023-07-30,VLC|ES,CLL|PE,VLC,CLL
CRED,1410,S,IT,VLIE,ES,BELA,2023-07-03,2023-07-04,VDL|IT,BCN|ES,VDL,BCN
CRED,1415,N,ES,BELA,PE,CLLO,2023-07-26,2023-08-18,BCN|ES,CLL|PE,BCN,CLL
CRED,1415,N,PE,CLLO,ES,BELA,2023-08-19,2023-09-13,CLL|PE,BCN|ES,CLL,BCN
CRISTA,2,N,NL,RERM,PE,CLLO,2023-08-09,2023-08-15,RTM|NL,CLL|PE,RTM,CLL
CRISTA,2,N,PE,CLLO,NL,RERM,2023-08-16,2023-09-12,CLL|PE,RTM|NL,CLL,RTM
CRISTA,4,S,PA,BLBA,PE,CLLO,2023-12-05,2023-12-19,BLB|PA,CLL|PE,BLB,CLL
CRISTA,4,S,PA,MANO,PA,BLBA,2023-12-05,2023-12-05,MIT|PA,BLB|PA,MIT,BLB
CRISTA,5,E,PA,BLBA,PE,CLLO,2024-01-16,2024-01-22,BLB|PA,CLL|PE,BLB,CLL
CRISTA,6,E,PA,BLBA,PE,CLLO,2024-02-27,2024-03-04,BLB|PA,CLL|PE,BLB,CLL
CRISTA,7,AES,PA,BLBA,PE,CLLO,2024-04-09,2024-04-15,BLB|PA,CLL|PE,BLB,CLL
CRISTA,7,AES,PA,MANO,PA,BLBA,2024-04-07,2024-04-09,MIT|PA,BLB|PA,MIT,BLB
CRISTA,9,E,PA,BLBA,PE,CLLO,2024-05-14,2024-05-20,BLB|PA,CLL|PE,BLB,CLL
CRISTA,8,E,CL,VARO,PE,CLLO,2024-04-19,2024-04-22,VAP|CL,CLL|PE,VAP,CLL
CRISTA,1,S,PA,BLBA,PE,CLLO,2023-08-01,2023-08-07,BLB|PA,CLL|PE,BLB,CLL
CRISTA,1,S,PE,CLLO,CL,VARO,2023-08-07,2023-08-11,CLL|PE,VAP|CL,CLL,VAP
CRISTA,2,S,CL,VARO,PE,CLLO,2023-09-14,2023-09-17,VAP|CL,CLL|PE,VAP,CLL
CRISTA,2,S,PE,CLLO,CL,VARO,2023-09-18,2023-09-22,CLL|PE,VAP|CL,CLL,VAP
CRISTA,2,N,PA,MANO,PE,CLLO,2023-08-10,2023-08-15,MIT|PA,CLL|PE,MIT,CLL
CRISTA,2,N,PE,CLLO,PA,MANO,2023-08-16,2023-08-21,CLL|PE,MIT|PA,CLL,MIT
CRISTA,3,NB,PA,BLBA,PE,CLLO,2023-09-18,2023-09-26,BLB|PA,CLL|PE,BLB,CLL
CRISTA,3,NB,PE,CLLO,PA,BLBA,2023-09-27,2023-10-05,CLL|PE,BLB|PA,CLL,BLB
CRISTA,7,NB,PA,BLBA,US,NWAK,2024-03-17,2024-03-25,BLB|PA,EWR|US,BLB,EWR
CRISTA,7,NB,PE,CLLO,PA,BLBA,2024-03-12,2024-03-17,CLL|PE,BLB|PA,CLL,BLB
CRISTA,7,NB,US,NWAK,PE,CLLO,2024-03-01,2024-03-11,EWR|US,CLL|PE,EWR,CLL
CRISTA,8,NB,PA,BLBA,US,NWAK,2024-04-24,2024-05-06,BLB|PA,EWR|US,BLB,EWR
CRISTA,8,NB,PE,CLLO,PA,BLBA,2024-04-23,2024-04-28,CLL|PE,BLB|PA,CLL,BLB
CRISTA,8,NB,US,NWAK,PE,CLLO,2024-04-08,2024-04-22,EWR|US,CLL|PE,EWR,CLL
CRISTA,9,NB,PA,BLBA,US,NWAK,2024-05-14,2024-05-28,BLB|PA,EWR|US,BLB,EWR
CRISTA,9,NB,PE,CLLO,PA,BLBA,2024-05-07,2024-05-13,CLL|PE,BLB|PA,CLL,BLB
CRISTA,9,NB,US,NWAK,PE,CLLO,2024-04-22,2024-05-06,EWR|US,CLL|PE,EWR,CLL
CRISTA,10,NB,PA,BLBA,US,NWAK,2024-05-28,2024-06-11,BLB|PA,EWR|US,BLB,EWR
CRISTA,10,NB,PE,CLLO,PA,BLBA,2024-05-21,2024-05-27,CLL|PE,BLB|PA,CLL,BLB
CRISTA,10,NB,US,NWAK,PE,CLLO,2024-05-06,2024-05-20,EWR|US,CLL|PE,EWR,CLL
CRISTA,3,S,CO,BVEA,PE,CLLO,2023-10-25,2023-10-30,BUN|CO,CLL|PE,BUN,CLL
CRISTA,3,S,US,MMIL,CO,BVEA,2023-10-16,2023-10-23,MIA|US,BUN|CO,MIA,BUN
CRISTA,43,N,PA,BLBA,PE,CLLO,2023-10-24,2023-10-30,BLB|PA,CLL|PE,BLB,CLL
CRISTA,45,N,CL,VARO,PE,CLLO,2023-11-05,2023-11-09,VAP|CL,CLL|PE,VAP,CLL
CRISTA,2,S,PA,BLBA,PE,CLLO,2023-09-12,2023-09-18,BLB|PA,CLL|PE,BLB,CLL
CSACO,129,S,US,PERS,PE,CLLO,2023-07-11,2023-07-22,PEF|US,CLL|PE,PEF,CLL
CSACO,130,N,ES,BELA,PE,CLLO,2023-07-03,2023-08-03,BCN|ES,CLL|PE,BCN,CLL
CSACO,130,N,PE,CLLO,ES,BELA,2023-08-04,2023-09-04,CLL|PE,BCN|ES,CLL,BCN
CSACO,130,S,US,PERS,PE,CLLO,2023-08-22,2023-09-01,PEF|US,CLL|PE,PEF,CLL
CSACO,130,NB,BR,SNTS,PE,CLLO,2023-07-09,2023-08-04,SSZ|BR,CLL|PE,SSZ,CLL
CSACO,130,NB,PE,CLLO,BR,SNTS,2023-08-05,2023-09-05,CLL|PE,SSZ|BR,CLL,SSZ
CSACO,131,N,BR,SNTS,PE,CLLO,2023-08-21,2023-09-18,SSZ|BR,CLL|PE,SSZ,CLL
CSACO,131,N,PE,CLLO,BR,SNTS,2023-09-19,2023-10-17,CLL|PE,SSZ|BR,CLL,SSZ
CSACO,132,N,ES,BELA,PE,CLLO,2023-09-22,2023-10-25,BCN|ES,CLL|PE,BCN,CLL
CSACO,132,N,PE,CLLO,ES,BELA,2023-10-26,2023-11-28,CLL|PE,BCN|ES,CLL,BCN
CSALON,136,SB,CL,SICE,PE,CLLO,2023-07-12,2023-07-13,SVE|CL,CLL|PE,SVE,CLL
CSALON,136,SB,PE,CLLO,CL,SICE,2023-07-17,2023-07-23,CLL|PE,SVE|CL,CLL,SVE
CSALON,1136,NB,CO,BVEA,PE,CLLO,2024-04-06,2024-04-10,BUN|CO,CLL|PE,BUN,CLL
CSALON,1136,NB,PE,CLLO,CO,BVEA,2024-04-11,2024-04-15,CLL|PE,BUN|CO,CLL,BUN
CSALON,135,N,CO,BVEA,PE,CLLO,2024-02-24,2024-02-28,BUN|CO,CLL|PE,BUN,CLL
CSALON,135,N,PE,CLLO,CO,BVEA,2024-02-29,2024-03-04,CLL|PE,BUN|CO,CLL,BUN
CSALON,136,S,US,PERS,PE,CLLO,2023-07-04,2023-07-15,PEF|US,CLL|PE,PEF,CLL
CSALON,137,N,ES,BELA,PE,CLLO,2023-06-23,2023-07-26,BCN|ES,CLL|PE,BCN,CLL
CSALON,137,N,PE,CLLO,ES,BELA,2023-07-27,2023-08-29,CLL|PE,BCN|ES,CLL,BCN
CSALON,137,S,US,PERS,PE,CLLO,2023-08-15,2023-08-25,PEF|US,CLL|PE,PEF,CLL
CSALON,138,N,BR,SNTS,ES,VENA2,2023-10-06,2023-10-09,SSZ|BR,VLC|ES,SSZ,VLC
CSALON,138,N,ES,VENA2,PE,CLLO,2023-08-05,2023-09-06,VLC|ES,CLL|PE,VLC,CLL
CSALON,138,N,PE,CLLO,BR,SNTS,2023-09-07,2023-10-05,CLL|PE,SSZ|BR,CLL,SSZ
CSALON,138,N,BR,SNTS,PE,CLLO,2023-08-09,2023-09-06,SSZ|BR,CLL|PE,SSZ,CLL
CSALON,138,N,PE,CLLO,BR,SNTS,2023-09-09,2023-10-05,CLL|PE,SSZ|BR,CLL,SSZ
CSAVPU,1342,S,CN,NNGO,PE,CLLO,2022-10-23,2022-11-29,NGB|CN,CLL|PE,NGB,CLL
CSAVTR,343,S,CN,NNGO,PE,CLLO,2022-10-27,2022-11-25,NGB|CN,CLL|PE,NGB,CLL
CSIRO,339,SB,PA,BLBA,PE,CLLO,2022-10-17,2022-10-22,BLB|PA,CLL|PE,BLB,CLL
